run_id,config,mesh,level,rep,t_rel_s,kind,service,container,value
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,0.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,10.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,20.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,30.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,40.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,50.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,60.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,70.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,80.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,90.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,100.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,110.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,120.0,cpu_cores,permutation,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,0.0,mem_mib,permutation,app,76.21
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,10.0,mem_mib,permutation,app,76.22
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,20.0,mem_mib,permutation,app,76.22
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,30.0,mem_mib,permutation,app,76.23
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,40.0,mem_mib,permutation,app,76.23
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,50.0,mem_mib,permutation,app,76.24
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,60.0,mem_mib,permutation,app,76.24
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,70.0,mem_mib,permutation,app,76.26
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,80.0,mem_mib,permutation,app,76.26
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,90.0,mem_mib,permutation,app,76.26
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,100.0,mem_mib,permutation,app,76.27
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,110.0,mem_mib,permutation,app,76.29
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,120.0,mem_mib,permutation,app,76.29
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,0.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,10.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,20.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,30.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,40.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,50.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,60.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,70.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,80.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,90.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,100.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,110.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,120.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,0.0,mem_mib,fibonacci,app,78.01
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,10.0,mem_mib,fibonacci,app,78.03
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,20.0,mem_mib,fibonacci,app,78.03
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,30.0,mem_mib,fibonacci,app,78.04
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,40.0,mem_mib,fibonacci,app,78.05
istio_mtls_digital_filters_S1_low_r1,istio_mtls_digital_filters_S1,istio,low,1,50.0,mem_mib,fibonacci,app,78.05
