run_id,config,mesh,level,rep,t_rel_s,kind,service,container,value
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,0.0,cpu_cores,permutation,app,0.0003
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,10.0,cpu_cores,permutation,app,0.0003
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,20.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,30.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,40.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,50.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,60.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,70.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,80.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,90.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,100.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,110.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,120.0,cpu_cores,permutation,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,0.0,mem_mib,permutation,app,58.72
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,10.0,mem_mib,permutation,app,58.72
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,20.0,mem_mib,permutation,app,58.73
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,30.0,mem_mib,permutation,app,58.75
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,40.0,mem_mib,permutation,app,58.75
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,50.0,mem_mib,permutation,app,58.75
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,60.0,mem_mib,permutation,app,58.77
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,70.0,mem_mib,permutation,app,58.78
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,80.0,mem_mib,permutation,app,58.78
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,90.0,mem_mib,permutation,app,58.78
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,100.0,mem_mib,permutation,app,58.8
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,110.0,mem_mib,permutation,app,58.8
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,120.0,mem_mib,permutation,app,58.8
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,0.0,cpu_cores,fibonacci,app,0.0008
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,10.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,20.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,30.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,40.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,50.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,60.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,70.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,80.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,90.0,cpu_cores,fibonacci,app,0.0002
linkerd_mtls_differential_S2int_low_r1,linkerd_mtls_differential_S2int,linkerd,low,1,100.0,cpu_cores,fibonacci,app,0.0002
