run_id,config,mesh,mtls,level,rep,steady_start_utc,steady_end_utc,row_type,service,scenario,rps_target,reqs,fail_rate,lat_avg_ms,lat_p50_ms,lat_p90_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,app_cpu_milli_mean,app_cpu_milli_p95,sidecar_cpu_milli_mean,sidecar_cpu_milli_p95,app_mem_mib_mean,app_mem_mib_max,sidecar_mem_mib_mean,sidecar_mem_mib_max
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,resource,integration,,,,,,,,,,,19.2719414827521,22.522445858055764,,,184.41975911458334,184.77734375,,
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,resource,differential,,,,,,,,,,,35.98007483545968,49.86164198064595,,,195.64176432291666,198.7890625,,
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,resource,digital-filters,,,,,,,,,,,0.34403741077849487,0.4379055010331535,,,200.3203125,200.3203125,,
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,resource,video,,,,,,,,,,,0.1412773901842753,0.16652698791202572,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,resource,_ingress,,,,,,,,,,,10.004029773158381,,,,118.77360026041667,,,
baseline_differential_S2int_low_r4,baseline_differential_S2int,baseline,na,low,4,1789341338,1789341459,latency,differential,differential_solve,25,3000,0,2.444438192666666,2.4201525,2.8867062,3.0556356,3.3901099199999982,6.162841,,,,,,,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,permutation,,,,,,,,,,,0.32971788235298805,0.49795420936982077,,,149.49609375,149.49609375,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,fibonacci,,,,,,,,,,,0.15705684706717268,0.1949576692925187,,,186.796875,186.796875,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,integration,,,,,,,,,,,18.41349208803162,21.659022473877805,,,184.20963541666666,184.79296875,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,differential,,,,,,,,,,,33.158715250408534,44.27391305758439,,,198.27750651041666,199.28125,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,digital-filters,,,,,,,,,,,0.3742686191768278,0.46407267520036816,,,200.3203125,200.3203125,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,video,,,,,,,,,,,0.14290095413087978,0.1670156896364452,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,resource,_ingress,,,,,,,,,,,9.78182557228031,,,,118.49723307291667,,,
