run_id,config,mesh,level,rep,t_rel_s,kind,service,container,value
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,cpu_cores,permutation,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,cpu_cores,permutation,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,mem_mib,permutation,app,83.67
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,mem_mib,permutation,app,83.67
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,mem_mib,permutation,app,83.67
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,mem_mib,permutation,app,83.7
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,mem_mib,permutation,app,83.7
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,mem_mib,permutation,app,83.7
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,mem_mib,permutation,app,83.72
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,mem_mib,permutation,app,83.72
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,mem_mib,permutation,app,83.72
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,mem_mib,permutation,app,83.72
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,mem_mib,permutation,app,83.75
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,mem_mib,permutation,app,83.75
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,mem_mib,permutation,app,83.75
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,cpu_cores,fibonacci,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,cpu_cores,fibonacci,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,cpu_cores,fibonacci,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,cpu_cores,fibonacci,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,cpu_cores,fibonacci,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,cpu_cores,fibonacci,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,mem_mib,fibonacci,app,164.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,cpu_cores,integration,app,0.1107
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,cpu_cores,integration,app,0.154
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,cpu_cores,integration,app,0.1345
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,cpu_cores,integration,app,0.1047
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,cpu_cores,integration,app,0.0627
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,cpu_cores,integration,app,0.0292
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,cpu_cores,integration,app,0.0274
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,cpu_cores,integration,app,0.0255
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,cpu_cores,integration,app,0.0272
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,cpu_cores,integration,app,0.0268
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,cpu_cores,integration,app,0.0249
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,cpu_cores,integration,app,0.0267
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,cpu_cores,integration,app,0.027
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,mem_mib,integration,app,134.57
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,mem_mib,integration,app,141.22
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,mem_mib,integration,app,143.71
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,mem_mib,integration,app,149.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,mem_mib,integration,app,149.8
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,mem_mib,integration,app,149.74
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,mem_mib,integration,app,149.66
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,mem_mib,integration,app,150.04
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,mem_mib,integration,app,150.0
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,mem_mib,integration,app,150.25
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,mem_mib,integration,app,150.02
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,mem_mib,integration,app,149.78
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,mem_mib,integration,app,150.08
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,cpu_cores,differential,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,mem_mib,differential,app,86.18
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,mem_mib,differential,app,86.18
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,mem_mib,differential,app,86.19
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,mem_mib,differential,app,86.2
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,mem_mib,differential,app,86.21
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,mem_mib,differential,app,86.21
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,mem_mib,differential,app,86.22
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,mem_mib,differential,app,86.23
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,mem_mib,differential,app,86.24
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,mem_mib,differential,app,86.24
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,mem_mib,differential,app,86.25
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,mem_mib,differential,app,86.27
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,mem_mib,differential,app,86.28
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,cpu_cores,digital-filters,app,0.0001
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,70.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,80.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,90.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,100.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,110.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,120.0,cpu_cores,digital-filters,app,0.0002
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,0.0,mem_mib,digital-filters,app,84.59
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,10.0,mem_mib,digital-filters,app,84.59
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,20.0,mem_mib,digital-filters,app,84.59
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,30.0,mem_mib,digital-filters,app,84.6
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,40.0,mem_mib,digital-filters,app,84.61
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,50.0,mem_mib,digital-filters,app,84.61
istio_mtls_integration_S1_low_r1,istio_mtls_integration_S1,istio,low,1,60.0,mem_mib,digital-filters,app,84.61
